country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,authorisation_number,marketing_auth_holder,shortage_start,estimated_end,actual_end,status,reason,impact,scraped_at,prk
BE,Belgium,FAMHP,Paroxetine Viatris 30 mg filmomh. tabl. 28,Paroxetine,,,2647006,N06AB05,BE319426,Viatris GX BV-SRL,2026-08-17,2027-02-10,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507315,125059
BE,Belgium,FAMHP,Terbinafine Viatris   250 mg tabl. 56,Terbinafine,,,2216224,D01BA02,BE316486,Viatris GX BV-SRL,2026-08-17,2026-11-23,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507326,34010
BE,Belgium,FAMHP,Sevikar-HCT 40 mg - 5 mg - 25 mg filmomh. tabl. 28,"Olmesartan Medoxomil, Amlodipine, Hydrochlorothiazide",,,2816569,C09DX03,BE387493,Daiichi Sankyo Belgium SA-NV,2026-08-17,2027-02-26,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507337,123692
BE,Belgium,FAMHP,Ramipril Krka 2.5 mg tabl. 100,Ramipril,,,3495850,C09AA05,BE484711,KRKA d.d. Novo mesto d.d.,2026-08-17,2026-10-20,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507348,50555
BE,Belgium,FAMHP,Caelyx Pegylated Liposomal 2 mg/ml inf. opl. (conc.) i.v. flac. 25 ml,Doxorubicin Hydrochloride,,,2735876,L01DB01,EU/1/96/011/003,Baxter Holding B.V.,2026-08-17,2026-10-05,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507357,121711
BE,Belgium,FAMHP,Aggrastat 0.25 mg/ml inf. opl. (conc.) i.v. flac. 50 ml,Tirofiban,,,1506088,B01AC17,BE205247,Advanz Pharma Ltd.,2026-08-17,2026-10-15,,unavailable,Toegenomen vraag,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.507367,58742
BE,Belgium,FAMHP,Etoposide Accord Healthcare 20 mg/ml inf. opl. (conc.) i.v. flac. 12.5 ml,Etoposide,,,3198454,L01CB01,BE461262,Accord Healthcare B.V.,2026-08-14,2027-01-31,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507377,119679
BE,Belgium,FAMHP,Posaconazol Sandoz 100 mg maagsapresist. tabl. 24 (24 x 1),Posaconazol,,,4148888,J02AC04,BE547680,Sandoz SA-NV,2026-08-14,2026-10-30,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507388,117498
BE,Belgium,FAMHP,Oxaliplatin Accord Healthcare 5 mg/ml inf. opl. (conc.) i.v. flac. 10 ml,Oxaliplatin,,,2964336,L01XA03,BE373992,Accord Healthcare B.V.,2026-08-14,2026-12-27,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507398,79766
BE,Belgium,FAMHP,Olmetec Plus 40 mg - 25 mg filmomh. tabl. 28,"Hydrochlorothiazide, Olmesartan Medoxomil",,,2717510,C09DA08,BE368654,Daiichi Sankyo Belgium SA-NV,2026-08-13,2027-01-04,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507406,93742
BE,Belgium,FAMHP,Avipro Salmonella Vac E 10 x 2000 doses,"Salmonella enteritidis (live, attenuated)",,,1700632,QI01AE01,BE-V232985,Elanco GmbH,2026-08-13,2026-09-25,,unavailable,Vertraging in de productie,-,2026-09-23T20:51:16.507416,
BE,Belgium,FAMHP,Colivet SF 500 500 000 IE/ml inj. opl. i.m. flac. 100 ml,Colistin Sulfate,,,3444395,QJ01XB01,BE-V496577,Prodivet Pharmaceuticals SA-NV,2026-08-13,2026-11-30,,unavailable,Vertraging in de productie,-,2026-09-23T20:51:16.507426,
BE,Belgium,FAMHP,Prepidil 0.5 mg - 3 g endocervic. gel voorgev. spuit 2.5 ml,Dinoprostone,,,0601179,G02AD02,BE139571,Pfizer SA-NV,2026-08-13,2026-10-09,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-23T20:51:16.507435,71943
BE,Belgium,FAMHP,Atorvastatine Teva Pharma 40 mg (Orifarm) filmomh. tabl. 100,Atorvastatin ,,,4581112,C10AA05,2444PI0121F003,Orifarm a.s.,2026-08-13,2027-01-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507447,98620
BE,Belgium,FAMHP,Annaïs Continu  0.02 mg - 3 mg filmomh. tabl. 13 x 28 (24 + 4),"Drospirenone , Ethinylestradiol ",,,3326006,G03AA12,BE660870,Ceres Pharma SA-NV,2026-08-13,2026-09-28,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507459,105694
BE,Belgium,FAMHP,Medrol 32 mg tabl. 20,Methylprednisolone,,,0895540,H02AB04,BE129832,Pfizer SA-NV,2026-08-12,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507469,
BE,Belgium,FAMHP,Rosuvastatin Sandoz 5 mg filmomh. tabl. 98,Rosuvastatin,,,3603198,C10AA07,BE483457,Sandoz SA-NV,2026-08-12,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507479,201030
BE,Belgium,FAMHP,Procaine HCl Sterop 2% 100 mg/5 ml inj. opl. i.m./s.c. amp. 100 x 5 ml,Procaine Hydrochloride ,,,1847797,N01BA02,BE469440,Laboratoires Sterop SA-NV,2026-08-12,2026-12-31,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507490,
BE,Belgium,FAMHP,Rivastigmin Sandoz 13.3 mg/24 h transderm. pleister sachet 90 (3 x 30 (27 mg/15 cm²)),Rivastigmine,,,4361879,N06DA03,BE580915,Sandoz SA-NV,2026-08-12,2026-09-22,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507502,
BE,Belgium,FAMHP,Rivaroxaban Sandoz 15 mg filmomh. tabl. 42 (42 x 1) UD,Rivaroxaban,,,4764890,B01AF01,BE537013,Sandoz SA-NV,2026-08-12,2026-10-31,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507512,100145
BE,Belgium,FAMHP,Sumatriptan Sandoz 100 mg tabl. 12,Sumatriptan,,,2318608,N02CC01,BE279806,Sandoz SA-NV,2026-08-12,2026-11-20,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-23T20:51:16.507523,32476
BE,Belgium,FAMHP,Olanzapine Sandoz 10 mg filmomh. tabl. 100,Olanzapine,,,3269263,N05AH03,BE319627,Sandoz SA-NV,2026-08-12,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507533,45578
BE,Belgium,FAMHP,Valsartan Sandoz 160 mg filmomh. tabl. 28,Valsartan,,,2748267,C09CA03,BE375347,Sandoz SA-NV,2026-08-12,2026-10-09,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507543,61239
BE,Belgium,FAMHP,Orlistat Sandoz 60 mg harde caps. 126,Orlistat,,,2875409,A08AB01,BE398386,Sandoz SA-NV,2026-08-12,2026-11-20,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507553,89117
BE,Belgium,FAMHP,Irbesartan/Hydrochloorthiazide Sandoz 300 mg - 12.5 mg filmomh. tabl. 98,"Irbesartan, Hydrochlorothiazide",,,2906386,C09DA04,BE399506,Sandoz SA-NV,2026-08-12,2026-10-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507563,52574
BE,Belgium,FAMHP,Venlafaxin Retard Sandoz 150 mg harde caps. verl. afgifte 98,Venlafaxine,,,4263257,N06AX16,BE541146,Sandoz SA-NV,2026-08-11,2026-11-25,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507574,47538
BE,Belgium,FAMHP,Aciclovir Hospira 25 mg/ml inf. opl. (conc.) i.v. flac. 5 x 20 ml,Aciclovir ,,,1563113,J05AB01,BE207331,Hospira Benelux BV-SRL,2026-08-11,2026-10-09,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507587,58017
BE,Belgium,FAMHP,Remsima 120 mg (Orifarm) inj. opl. s.c. voorgev. pen 6 x 1 ml,Infliximab,,,4799714,L04AB02,EU/1/13/853/017,Orifarm a.s.,2026-08-10,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507597,201707
BE,Belgium,FAMHP,Solifenacine/Tamsulosine EG 6 mg - 0.4 mg tabl. geregul. afgifte 30 (30 x 1) UD,"Solifenacin , Tamsulosin ",,,4801445,G04CA53,BE661567,EG SA-NV,2026-08-10,2026-11-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507608,105724
BE,Belgium,FAMHP,Solifenacine/Tamsulosine EG 6 mg - 0.4 mg tabl. geregul. afgifte 90 (90 x 1) UD,"Solifenacin , Tamsulosin ",,,4801452,G04CA53,BE661567,EG SA-NV,2026-08-10,2026-11-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507618,105724
BE,Belgium,FAMHP,Rivaroxaban Sandoz 2.5 mg filmomh. tabl. 56 (56 x 1) UD,Rivaroxaban,,,4764841,B01AF01,BE577066,Sandoz SA-NV,2026-08-10,2026-10-15,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507630,117250
BE,Belgium,FAMHP,Furosoral 40 mg tabl. 100,Furosemide,,,3363025,QC03CA01,BE-V469271,Le Vet. (Beheer) B.V.,2026-08-10,2026-10-07,,unavailable,Vertraging in de productie,-,2026-09-23T20:51:16.507640,
BE,Belgium,FAMHP,Nurofen voor Kinderen 100 mg zachte kauwcaps. 24,Ibuprofen,,,3546579,M01AE01,BE503022,Reckitt Benckiser (Healthcare) SA-NV,2026-08-10,2026-10-08,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-09-23T20:51:16.507650,
BE,Belgium,FAMHP,Simponi 50 mg (Orifarm) inj. opl. s.c. voorgev. pen 0.5 ml,Golimumab,,,4201935,L04AB06,EU/1/09/546/001,Orifarm a.s.,2026-08-10,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507661,105406
BE,Belgium,FAMHP,Amlodipine Besilate Viatris 5 mg tabl. 30,Amlodipine,,,2761138,C08CA01,BE369083,Viatris GX BV-SRL,2026-08-07,2026-11-04,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507671,123315
BE,Belgium,FAMHP,Losartan Viatris 50 mg filmomh. tabl. 100,Losartan Potassium,,,4216826,C09CA01,BE386041,Viatris GX BV-SRL,2026-08-07,2026-10-14,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507681,41890
BE,Belgium,FAMHP,Levetiracetam Sandoz 250 mg filmomh. tabl. 100,Levetiracetam,,,2903011,N03AX14,BE403523,Sandoz SA-NV,2026-08-07,2026-10-30,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507692,58386
BE,Belgium,FAMHP,Totalip 80 mg filmomh. tabl. 100,Atorvastatin,,,2893550,C10AA05,BE401143,Viatris GX BV-SRL,2026-08-07,2027-01-27,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507701,98639
BE,Belgium,FAMHP,Paroxetine Sandoz 30 mg filmomh. tabl. 60,Paroxetine,,,2511871,N06AB05,BE315822,Sandoz SA-NV,2026-08-07,2026-10-02,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507712,125059
BE,Belgium,FAMHP,Terbinafine Viatris   250 mg tabl. 14,Terbinafine,,,2216216,D01BA02,BE316486,Viatris GX BV-SRL,2026-08-07,2026-10-05,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507725,34010
BE,Belgium,FAMHP,Sumatriptan Sandoz 50 mg tabl. 12,Sumatriptan,,,2318566,N02CC01,BE279797,Sandoz SA-NV,2026-08-07,2026-11-20,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-23T20:51:16.507735,41378
BE,Belgium,FAMHP,Pregabaline Sandoz 300 mg harde caps. 56 (56 x 1) UD,Pregabalin,,,3542123,N02BF02,EU/1/15/1011/077,Sandoz GmbH,2026-08-07,2026-10-02,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507747,75736
BE,Belgium,FAMHP,Pregabaline Sandoz 150 mg harde caps. 210 (210 x 1) UD,Pregabalin,,,3542107,N02BF02,EU/1/15/1011/053,Sandoz GmbH,2026-08-07,2026-11-02,,unavailable,Vertraging in de productie,Onder evaluatie,2026-09-23T20:51:16.507758,75728
BE,Belgium,FAMHP,Pregabaline Sandoz 75 mg harde caps. 210 (210 x 1) UD,Pregabalin,,,3542073,N02BF02,EU/1/15/1011/030,Sandoz GmbH,2026-08-07,2026-10-09,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507770,75701
BE,Belgium,FAMHP,Flecainide Retard Sandoz 150 mg harde caps. verl. afgifte 100,Flecainide Acetate,,,3148475,C01BC04,BE443441,Sandoz SA-NV,2026-08-07,2026-10-15,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507781,67245
BE,Belgium,FAMHP,Xenetix 350 350 mg I/ml inj. opl. i.v. flac. 150 ml,Iobitridol,,,1395771,V08AB11,BE176102,Guerbet ,2026-08-07,2026-10-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507791,
BE,Belgium,FAMHP,Aacidexam 5 mg/ml inj. opl. i.m./i.v./i.burs./i.artic. amp. 10 x 1 ml,Dexamethasone,,,4102968,H02AB02,BE080026,Aspen Pharma Trading Ltd.,2026-08-07,2026-10-07,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.507802,
BE,Belgium,FAMHP,Arcoxia 60 mg (PI Pharma) filmomh. tabl. 28,Etoricoxib ,,,4690137,M01AH05,1637PI0623F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507811,66745
BE,Belgium,FAMHP,Flammazine 1 % (PI Pharma) crème 50 g,Sulfadiazine Silver ,,,2336980,D06BA01,1637PI0615F007,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507822,2828
BE,Belgium,FAMHP,Amlodipin Besilaat Sandoz 10 mg (PI Pharma) tabl. 100,Amlodipine,,,4799656,C08CA01,1637PI0595F003,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507830,123323
BE,Belgium,FAMHP,Domperidone Instant EG 10 mg (PI Pharma) orodisp. tabl. 30,Domperidone ,,,4637120,A03FA03,1637PI0608F002,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507840,119652
BE,Belgium,FAMHP,Relvar Ellipta 92 µg - 22 µg (PI Pharma) inhalatiepdr. (voorverdeeld) 90 (3 x 30),"Fluticasone Furoate, Vilanterol ",,,4679965,R03AK10,EU/1/13/886/003,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507849,125334
BE,Belgium,FAMHP,Relvar Ellipta 92 µg - 22 µg (PI Pharma) inhalatiepdr. (voorverdeeld) 30,"Fluticasone Furoate, Vilanterol ",,,4679973,R03AK10,EU/1/13/886/002,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507859,125334
BE,Belgium,FAMHP,Atorvastatine Teva Pharma 40 mg (PI Pharma) filmomh. tabl. 100,Atorvastatin ,,,4816922,C10AA05,1637PI0672F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507868,98620
BE,Belgium,FAMHP,Forzaten  20 mg - 5 mg (PI Pharma) filmomh. tabl. 98,"Amlodipine , Olmesartan Medoxomil ",,,4860631,C09DB02,1637PI0690F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507878,123722
BE,Belgium,FAMHP,Dafalgan 500 mg (PI Pharma) bruistabl. 40,Paracetamol ,,,4849006,N02BE01,1637PI0735F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507887,
BE,Belgium,FAMHP,Neurontin 800 mg (PI Pharma) filmomh. tabl. 90,Gabapentin ,,,3151172,N02BF01,1637PI0331F003,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507896,57568
BE,Belgium,FAMHP,Casodex 50 mg (PI Pharma) filmomh. tabl. 28,Bicalutamide,,,2195881,L02BB03,1637PI0389F003,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507906,42005
BE,Belgium,FAMHP,Medrol 4 mg tabl. 100,Methylprednisolone,,,0427773,H02AB04,BE500284,Pfizer SA-NV,2026-08-06,2026-11-13,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507915,
BE,Belgium,FAMHP,Lamictal 200 mg (PI Pharma) kauwtabl./disp. tabl. 30,Lamotrigine,,,2883429,N03AX09,1637PI0533F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507924,125156
BE,Belgium,FAMHP,Lambipol 200 mg (PI Pharma) kauwtabl./disp. tabl. 60,Lamotrigine,,,2866762,N03AX09,1637PI0517F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507933,125156
BE,Belgium,FAMHP,Escitalopram EG 10 mg (PI Pharma) filmomh. tabl. 98,Escitalopram ,,,3767621,N06AB10,1637PI0496F003,PI Pharma SA-NV,2026-08-06,2026-11-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507940,74969
BE,Belgium,FAMHP,Sertraline EG 50 mg (PI Pharma) filmomh. tabl. 30,Sertraline Hydrochloride,,,3716206,N06AB06,1637PI0473F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507949,39403
BE,Belgium,FAMHP,Sertraline EG 50 mg (PI Pharma) filmomh. tabl. 60,Sertraline Hydrochloride,,,3716198,N06AB06,1637PI0473F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507957,39403
BE,Belgium,FAMHP,Casodex 50 mg (PI Pharma) filmomh. tabl. 28,Bicalutamide,,,2195881,L02BB03,1637PI0157F003,PI Pharma SA-NV,2026-08-06,2026-10-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507965,42005
BE,Belgium,FAMHP,Ropivacaine Fresenius Kabi 2 mg/ml inf. opl. epidur. 5 x 100 ml,Ropivacaine Hydrochloride,,,2788834,N01BB09,BE373642,Fresenius Kabi SA-NV,2026-08-06,2026-10-04,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507974,94846
BE,Belgium,FAMHP,Solifenacine/Tamsulosine Viatris 6 mg - 0.4 mg tabl. geregul. afgifte 30 (30 x 1) UD,"Solifenacin , Tamsulosin ",,,4742516,G04CA53,BE661559,Viatris GX BV-SRL,2026-08-05,2026-12-16,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.507984,105724
BE,Belgium,FAMHP,Avinew Fizz bruistabl. 10 (2000 doses),"Newcastle disease virus, VG/GA-AVINEW (live) ",,,4773610,QI01AD06,BE-V661888,Boehringer Ingelheim Animal Health Belgium SA-NV,2026-08-05,2026-10-08,,unavailable,Andere reden,-,2026-09-23T20:51:16.507993,
BE,Belgium,FAMHP,Adenocor 6 mg/2 ml inj. opl. i.v. flac. 6 x 2 ml,Adenosine,,,1186139,C01EB10,BE169522,Sanofi Belgium SA-NV,2026-08-05,2026-12-04,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.508001,39292
BE,Belgium,FAMHP,Ezetimibe/Simvastatine Viatris 10 mg - 80 mg tabl. 98,"Simvastatin, Ezetimibe",,,3733235,C10BA02,BE474391,Viatris GX BV-SRL,2026-08-04,2026-12-14,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508010,77054
BE,Belgium,FAMHP,Duloxetine Teva 60 mg harde maagsapresist. caps. 100,Duloxetine,,,4169744,N06AX21,BE545111,Teva B.V.,2026-08-03,2027-02-22,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508020,79065
BE,Belgium,FAMHP,Poulvac Bursa Plus lyof. voor drinkwater 10 x 5000 doses,"Infectious Bursal Disease Virus (live, attenuated)",,,2872364,QI01AD09,BE-V380895,Zoetis Belgium SA-NV,2026-08-03,2026-12-03,,unavailable,Vertraging in de productie,-,2026-09-23T20:51:16.508029,
BE,Belgium,FAMHP,Irbesartan/Hydrochlorothiazide Teva 300 mg - 25 mg filmomh. tabl. 98,"Irbesartan, Hydrochlorothiazide",,,3029527,C09DA04,EU/1/09/583/058,Teva B.V.,2026-08-03,2026-10-19,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508038,81639
BE,Belgium,FAMHP,Methotrexate Accord Healthcare 25 mg/ml inj. opl. i.m./i.thec./i.v./i.arter. flac. 2 ml,Methotrexate,,,3042819,L01BA01,BE423202,Accord Healthcare B.V.,2026-08-03,2027-02-28,,unavailable,Toegenomen vraag,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.508049,
BE,Belgium,FAMHP,Sumatriptan Teva 100 mg filmomh. tabl. 12,Sumatriptan,,,2408912,N02CC01,BE292022,Teva GmbH,2026-08-03,2026-11-23,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-09-23T20:51:16.508058,32476
BE,Belgium,FAMHP,Simvastatine Teva 40 mg filmomh. tabl. 30,Simvastatin,,,2062008,C10AA01,BE310877,Teva GmbH,2026-08-03,2027-01-18,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508067,67822
BE,Belgium,FAMHP,Finasteride EG 5 mg filmomh. tabl. 100,Finasteride,,,2420644,G04CB01,BE294262,EG SA-NV,2026-08-03,2026-10-09,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508074,34975
BE,Belgium,FAMHP,Efexor-Exel 75 mg harde caps. verl. afgifte 98,Venlafaxine,,,2525384,N06AX16,BE196524,Viatris Healthcare SA-NV,2026-08-03,2026-10-07,,unavailable,Vertraging in de vrijgave van het eindproduct,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508083,47511
BE,Belgium,FAMHP,Tardyferon 80 mg tabl. verl. afgifte 100,Iron,,,2689933,B03AA07,BE109742,Pierre Fabre Médicament ,2026-08-03,2026-10-05,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508093,
BE,Belgium,FAMHP,Butagran Equi 200 mg/g sachet 100,Phenylbutazone,,,3041282,QM01AA01,BE-V437035,Dopharma (Research) N.V.,2026-08-01,2026-12-31,,unavailable,Vertraging in de productie,-,2026-09-23T20:51:16.508103,
BE,Belgium,FAMHP,Perindopril Viatris 10 mg filmomh. tabl. 90,Perindopril,,,4635421,C09AA04,BE388841,Viatris GX BV-SRL,2026-07-31,2027-04-12,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508113,85170
BE,Belgium,FAMHP,Allopurinol Sandoz 100 mg tabl. 100,Allopurinol,,,4220653,M04AA01,BE499440,Sandoz SA-NV,2026-07-31,2026-10-23,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508125,671
BE,Belgium,FAMHP,Systen 50 µg/24 h transderm. pleister 24,Estradiol,,,2672673,G03CA03,BE156204,Theramex Ireland Ltd.,2026-07-31,2026-09-24,,unavailable,Toegenomen vraag,Onder evaluatie,2026-09-23T20:51:16.508135,
BE,Belgium,FAMHP,Cedur 200 mg omh. tabl. 60,Bezafibrate,,,1132901,C10AB02,BE124406,Aurobindo SA-NV,2026-07-30,2026-10-30,,unavailable,Andere reden,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.508146,43435
BE,Belgium,FAMHP,Fentanyl-Piramal 0.05 mg/ml inj. opl. i.m./i.v./s.c. amp. 30 x 2 ml,Fentanyl,,,0041509,N01AH01,BE091996,Piramal Critical Care B.V.,2026-07-30,2026-11-30,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.508155,5150
BE,Belgium,FAMHP,CAPECITABINE ACCORD 500 MG 500 mg filmomh. tabl. 120 (120 x 1) UD,Capecitabine,,,3036043,L01BC06,EU/1/12/762/027,Accord Healthcare S.L.U.,2026-07-30,2026-11-13,,unavailable,Vertraging in de productie,Invoer door de apotheker mogelijk,2026-09-23T20:51:16.508165,59366
BE,Belgium,FAMHP,Amoxicillin AB 500 mg filmomh. tabl. 30,Amoxicillin,,,4364261,J01CA04,BE582240,Aurobindo SA-NV,2026-07-30,2026-10-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508177,
BE,Belgium,FAMHP,Etoricoxib AB 60 mg filmomh. tabl. 7,Etoricoxib,,,4117800,M01AH05,BE506782,Aurobindo SA-NV,2026-07-30,2026-10-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-09-23T20:51:16.508186,66745
